date,cash_type,card,money,coffee_name,time,hour,day,month,month_num
2025-02-12,card,ANON-0000-0000-1164,35.76,Hot Chocolate,15:41:24,15,Wednesday,February,2
2025-02-12,card,ANON-0000-0000-1191,35.76,Latte,15:42:16,15,Wednesday,February,2
2025-02-12,card,ANON-0000-0000-1165,35.76,Hot Chocolate,15:43:34,15,Wednesday,February,2
2025-02-12,card,ANON-0000-0000-1160,25.96,Americano,16:12:58,16,Wednesday,February,2
2025-02-12,card,ANON-0000-0000-1160,25.96,Americano,16:26:08,16,Wednesday,February,2
2025-02-12,card,ANON-0000-0000-1200,35.76,Cappuccino,17:05:31,17,Wednesday,February,2
2025-02-12,card,ANON-0000-0000-1110,25.96,Americano,17:42:51,17,Wednesday,February,2
2025-02-12,card,ANON-0000-0000-0507,35.76,Latte,20:05:40,20,Wednesday,February,2
2025-02-12,card,ANON-0000-0000-1178,35.76,Cocoa,20:23:13,20,Wednesday,February,2
2025-02-12,card,ANON-0000-0000-1158,35.76,Cappuccino,21:17:04,21,Wednesday,February,2
2025-02-13,card,ANON-0000-0000-1153,30.86,Americano with Milk,07:38:47,7,Thursday,February,2
2025-02-13,card,ANON-0000-0000-1152,25.96,Americano,08:45:57,8,Thursday,February,2
2025-02-13,card,ANON-0000-0000-1207,21.06,Espresso,09:17:21,9,Thursday,February,2
2025-02-13,card,ANON-0000-0000-1168,35.76,Cocoa,09:36:05,9,Thursday,February,2
2025-02-13,card,ANON-0000-0000-1156,30.86,Americano with Milk,10:29:32,10,Thursday,February,2
2025-02-13,card,ANON-0000-0000-1157,30.86,Americano with Milk,10:59:27,10,Thursday,February,2
2025-02-13,card,ANON-0000-0000-1163,25.96,Americano,16:30:39,16,Thursday,February,2
2025-02-13,card,ANON-0000-0000-1163,25.96,Americano,16:31:33,16,Thursday,February,2
2025-02-13,card,ANON-0000-0000-1178,30.86,Americano with Milk,17:16:11,17,Thursday,February,2
2025-02-13,card,ANON-0000-0000-1179,30.86,Americano with Milk,17:17:20,17,Thursday,February,2
2025-02-13,card,ANON-0000-0000-1208,35.76,Latte,18:01:35,18,Thursday,February,2
2025-02-13,card,ANON-0000-0000-0046,35.76,Cappuccino,18:15:08,18,Thursday,February,2
2025-02-13,card,ANON-0000-0000-1209,35.76,Latte,19:06:30,19,Thursday,February,2
2025-02-14,card,ANON-0000-0000-1163,25.96,Americano,11:38:55,11,Friday,February,2
2025-02-14,card,ANON-0000-0000-1210,35.76,Hot Chocolate,14:07:09,14,Friday,February,2
2025-02-14,card,ANON-0000-0000-1198,25.96,Americano,14:45:59,14,Friday,February,2
2025-02-14,card,ANON-0000-0000-1198,21.06,Espresso,14:46:45,14,Friday,February,2
2025-02-14,card,ANON-0000-0000-1211,30.86,Americano with Milk,14:58:12,14,Friday,February,2
2025-02-14,card,ANON-0000-0000-1200,35.76,Cappuccino,15:00:16,15,Friday,February,2
2025-02-14,card,ANON-0000-0000-0507,35.76,Cappuccino,15:36:40,15,Friday,February,2
2025-02-14,card,ANON-0000-0000-0507,35.76,Latte,15:38:47,15,Friday,February,2
2025-02-14,card,ANON-0000-0000-1212,35.76,Hot Chocolate,15:53:56,15,Friday,February,2
2025-02-14,card,ANON-0000-0000-1212,35.76,Cappuccino,15:54:57,15,Friday,February,2
2025-02-14,card,ANON-0000-0000-1160,25.96,Americano,17:03:16,17,Friday,February,2
2025-02-14,card,ANON-0000-0000-1160,35.76,Cocoa,17:04:29,17,Friday,February,2
2025-02-14,card,ANON-0000-0000-1202,21.06,Espresso,17:09:07,17,Friday,February,2
2025-02-14,card,ANON-0000-0000-1213,30.86,Americano with Milk,17:25:24,17,Friday,February,2
2025-02-14,card,ANON-0000-0000-1214,25.96,Americano,21:18:29,21,Friday,February,2
2025-02-15,card,ANON-0000-0000-1200,35.76,Cappuccino,09:22:51,9,Saturday,February,2
2025-02-15,card,ANON-0000-0000-1163,35.76,Cappuccino,12:41:53,12,Saturday,February,2
2025-02-15,card,ANON-0000-0000-1163,25.96,Americano,12:44:26,12,Saturday,February,2
2025-02-15,card,ANON-0000-0000-0878,30.86,Americano with Milk,13:02:19,13,Saturday,February,2
2025-02-15,card,ANON-0000-0000-1200,30.86,Americano with Milk,13:32:05,13,Saturday,February,2
2025-02-15,card,ANON-0000-0000-1184,35.76,Cappuccino,14:01:51,14,Saturday,February,2
2025-02-15,card,ANON-0000-0000-1215,25.96,Americano,14:11:53,14,Saturday,February,2
2025-02-15,card,ANON-0000-0000-1201,35.76,Hot Chocolate,15:40:07,15,Saturday,February,2
2025-02-15,card,ANON-0000-0000-1179,35.76,Hot Chocolate,15:40:59,15,Saturday,February,2
2025-02-16,card,ANON-0000-0000-1216,25.96,Americano,10:46:43,10,Sunday,February,2
2025-02-16,card,ANON-0000-0000-1169,25.96,Americano,10:50:00,10,Sunday,February,2
2025-02-16,card,ANON-0000-0000-1169,30.86,Americano with Milk,10:51:03,10,Sunday,February,2
2025-02-16,card,ANON-0000-0000-1156,35.76,Hot Chocolate,11:04:47,11,Sunday,February,2
2025-02-16,card,ANON-0000-0000-1160,25.96,Americano,11:32:29,11,Sunday,February,2
2025-02-16,card,ANON-0000-0000-1196,35.76,Hot Chocolate,14:15:37,14,Sunday,February,2
2025-02-16,card,ANON-0000-0000-1196,35.76,Latte,14:16:41,14,Sunday,February,2
2025-02-16,card,ANON-0000-0000-1163,35.76,Hot Chocolate,17:12:27,17,Sunday,February,2
2025-02-16,card,ANON-0000-0000-1163,30.86,Americano with Milk,17:13:32,17,Sunday,February,2
2025-02-16,card,ANON-0000-0000-1217,30.86,Americano with Milk,17:44:32,17,Sunday,February,2
2025-02-17,card,ANON-0000-0000-1200,35.76,Cappuccino,06:50:04,6,Monday,February,2
2025-02-17,card,ANON-0000-0000-1163,25.96,Americano,08:53:13,8,Monday,February,2
2025-02-17,card,ANON-0000-0000-1160,25.96,Americano,09:00:55,9,Monday,February,2
2025-02-17,card,ANON-0000-0000-1218,30.86,Americano with Milk,09:28:06,9,Monday,February,2
2025-02-17,card,ANON-0000-0000-1210,35.76,Hot Chocolate,09:56:59,9,Monday,February,2
2025-02-17,card,ANON-0000-0000-1219,30.86,Americano with Milk,10:20:12,10,Monday,February,2
2025-02-17,card,ANON-0000-0000-1160,25.96,Americano,10:44:48,10,Monday,February,2
2025-02-17,card,ANON-0000-0000-1203,30.86,Americano with Milk,11:53:58,11,Monday,February,2
2025-02-17,card,ANON-0000-0000-1202,21.06,Espresso,11:55:02,11,Monday,February,2
2025-02-17,card,ANON-0000-0000-1220,35.76,Cappuccino,12:48:58,12,Monday,February,2
2025-02-17,card,ANON-0000-0000-1221,35.76,Latte,14:23:01,14,Monday,February,2
2025-02-17,card,ANON-0000-0000-1194,30.86,Americano with Milk,15:05:41,15,Monday,February,2
2025-02-17,card,ANON-0000-0000-1191,35.76,Latte,15:33:19,15,Monday,February,2
2025-02-17,card,ANON-0000-0000-1218,21.06,Espresso,16:19:06,16,Monday,February,2
2025-02-17,card,ANON-0000-0000-1170,25.96,Americano,16:22:42,16,Monday,February,2
2025-02-17,card,ANON-0000-0000-1222,30.86,Americano with Milk,17:31:14,17,Monday,February,2
2025-02-17,card,ANON-0000-0000-1206,25.96,Americano,18:23:52,18,Monday,February,2
2025-02-17,card,ANON-0000-0000-1223,25.96,Americano,19:13:51,19,Monday,February,2
2025-02-17,card,ANON-0000-0000-1223,25.96,Americano,19:15:00,19,Monday,February,2
2025-02-17,card,ANON-0000-0000-1192,35.76,Latte,20:18:17,20,Monday,February,2
2025-02-18,card,ANON-0000-0000-1163,25.96,Americano,08:53:08,8,Tuesday,February,2
2025-02-18,card,ANON-0000-0000-1163,25.96,Americano,08:54:14,8,Tuesday,February,2
2025-02-18,card,ANON-0000-0000-1110,25.96,Americano,11:07:35,11,Tuesday,February,2
2025-02-18,card,ANON-0000-0000-1198,25.96,Americano,11:30:06,11,Tuesday,February,2
2025-02-18,card,ANON-0000-0000-1203,30.86,Americano with Milk,11:38:23,11,Tuesday,February,2
2025-02-18,card,ANON-0000-0000-1218,30.86,Americano with Milk,12:15:26,12,Tuesday,February,2
2025-02-18,card,ANON-0000-0000-1224,35.76,Cocoa,13:04:27,13,Tuesday,February,2
2025-02-18,card,ANON-0000-0000-1215,25.96,Americano,13:25:45,13,Tuesday,February,2
2025-02-18,card,ANON-0000-0000-1222,30.86,Americano with Milk,13:27:05,13,Tuesday,February,2
2025-02-18,card,ANON-0000-0000-1210,35.76,Hot Chocolate,17:05:28,17,Tuesday,February,2
2025-02-18,card,ANON-0000-0000-1225,30.86,Americano with Milk,17:08:19,17,Tuesday,February,2
2025-02-18,card,ANON-0000-0000-1225,21.06,Espresso,17:09:17,17,Tuesday,February,2
2025-02-18,card,ANON-0000-0000-1225,35.76,Cocoa,17:10:22,17,Tuesday,February,2
2025-02-18,card,ANON-0000-0000-1225,35.76,Cocoa,17:11:35,17,Tuesday,February,2
2025-02-18,card,ANON-0000-0000-1226,35.76,Cocoa,19:36:27,19,Tuesday,February,2
2025-02-18,card,ANON-0000-0000-1185,35.76,Cocoa,20:06:56,20,Tuesday,February,2
2025-02-18,card,ANON-0000-0000-1212,35.76,Hot Chocolate,20:58:12,20,Tuesday,February,2
2025-02-18,card,ANON-0000-0000-1222,30.86,Americano with Milk,21:01:59,21,Tuesday,February,2
2025-02-19,card,ANON-0000-0000-1161,35.76,Cappuccino,08:08:52,8,Wednesday,February,2
2025-02-19,card,ANON-0000-0000-1152,25.96,Americano,08:09:54,8,Wednesday,February,2
2025-02-19,card,ANON-0000-0000-1170,25.96,Americano,08:47:32,8,Wednesday,February,2
2025-02-19,card,ANON-0000-0000-1220,35.76,Cappuccino,09:24:31,9,Wednesday,February,2
2025-02-19,card,ANON-0000-0000-1167,25.96,Americano,10:09:51,10,Wednesday,February,2
2025-02-19,card,ANON-0000-0000-1227,35.76,Hot Chocolate,10:19:01,10,Wednesday,February,2
2025-02-19,card,ANON-0000-0000-1207,30.86,Americano with Milk,10:40:51,10,Wednesday,February,2
2025-02-19,card,ANON-0000-0000-1198,25.96,Americano,12:45:06,12,Wednesday,February,2
2025-02-19,card,ANON-0000-0000-1168,35.76,Cocoa,12:46:03,12,Wednesday,February,2
2025-02-19,card,ANON-0000-0000-1171,25.96,Americano,13:06:54,13,Wednesday,February,2
2025-02-19,card,ANON-0000-0000-1158,35.76,Cappuccino,15:50:42,15,Wednesday,February,2
2025-02-19,card,ANON-0000-0000-1110,25.96,Americano,17:04:00,17,Wednesday,February,2
2025-02-19,card,ANON-0000-0000-1158,35.76,Cappuccino,17:34:49,17,Wednesday,February,2
2025-02-19,card,ANON-0000-0000-1217,30.86,Americano with Milk,17:57:52,17,Wednesday,February,2
2025-02-19,card,ANON-0000-0000-1228,35.76,Cappuccino,18:35:38,18,Wednesday,February,2
2025-02-19,card,ANON-0000-0000-1229,35.76,Latte,19:01:33,19,Wednesday,February,2
2025-02-19,card,ANON-0000-0000-1179,35.76,Cocoa,19:11:49,19,Wednesday,February,2
2025-02-19,card,ANON-0000-0000-1179,35.76,Hot Chocolate,19:12:42,19,Wednesday,February,2
2025-02-19,card,ANON-0000-0000-1191,35.76,Latte,19:26:22,19,Wednesday,February,2
2025-02-19,card,ANON-0000-0000-1182,35.76,Cocoa,20:05:28,20,Wednesday,February,2
2025-02-20,card,ANON-0000-0000-1161,35.76,Cappuccino,07:56:24,7,Thursday,February,2
2025-02-20,card,ANON-0000-0000-1167,25.96,Americano,09:17:53,9,Thursday,February,2
2025-02-20,card,ANON-0000-0000-1163,35.76,Cappuccino,10:16:40,10,Thursday,February,2
2025-02-20,card,ANON-0000-0000-1163,25.96,Americano,10:17:38,10,Thursday,February,2
2025-02-20,card,ANON-0000-0000-1167,25.96,Americano,10:20:24,10,Thursday,February,2
2025-02-20,card,ANON-0000-0000-1198,25.96,Americano,10:24:23,10,Thursday,February,2
2025-02-20,card,ANON-0000-0000-1203,30.86,Americano with Milk,13:02:19,13,Thursday,February,2
2025-02-20,card,ANON-0000-0000-1196,35.76,Latte,14:20:33,14,Thursday,February,2
2025-02-20,card,ANON-0000-0000-1163,25.96,Americano,14:37:59,14,Thursday,February,2
2025-02-20,card,ANON-0000-0000-1163,25.96,Americano,14:38:49,14,Thursday,February,2
2025-02-20,card,ANON-0000-0000-1230,21.06,Espresso,15:19:45,15,Thursday,February,2
2025-02-20,card,ANON-0000-0000-1156,35.76,Cappuccino,16:05:49,16,Thursday,February,2
2025-02-20,card,ANON-0000-0000-1231,35.76,Cappuccino,16:59:06,16,Thursday,February,2
2025-02-20,card,ANON-0000-0000-1231,35.76,Hot Chocolate,17:00:36,17,Thursday,February,2
2025-02-20,card,ANON-0000-0000-1163,25.96,Americano,17:07:27,17,Thursday,February,2
2025-02-20,card,ANON-0000-0000-1232,25.96,Americano,18:57:34,18,Thursday,February,2
2025-02-20,card,ANON-0000-0000-1233,35.76,Hot Chocolate,19:01:51,19,Thursday,February,2
2025-02-20,card,ANON-0000-0000-1234,35.76,Cocoa,19:07:25,19,Thursday,February,2
2025-02-20,card,ANON-0000-0000-1169,35.76,Latte,20:07:03,20,Thursday,February,2
2025-02-21,card,ANON-0000-0000-1163,25.96,Americano,06:59:08,6,Friday,February,2
2025-02-21,card,ANON-0000-0000-1235,35.76,Latte,09:41:29,9,Friday,February,2
2025-02-21,card,ANON-0000-0000-1236,35.76,Cappuccino,09:49:20,9,Friday,February,2
2025-02-21,card,ANON-0000-0000-1237,21.06,Espresso,09:51:12,9,Friday,February,2
2025-02-21,card,ANON-0000-0000-1232,25.96,Americano,10:18:10,10,Friday,February,2
2025-02-21,card,ANON-0000-0000-1163,30.86,Americano with Milk,11:10:07,11,Friday,February,2
2025-02-21,card,ANON-0000-0000-1110,25.96,Americano,12:04:49,12,Friday,February,2
2025-02-21,card,ANON-0000-0000-1238,25.96,Americano,12:07:42,12,Friday,February,2
2025-02-21,card,ANON-0000-0000-1198,25.96,Americano,12:56:17,12,Friday,February,2
2025-02-21,card,ANON-0000-0000-1167,25.96,Americano,12:57:02,12,Friday,February,2
2025-02-21,card,ANON-0000-0000-1203,25.96,Americano,13:06:42,13,Friday,February,2
2025-02-21,card,ANON-0000-0000-1203,25.96,Americano,14:17:54,14,Friday,February,2
2025-02-21,card,ANON-0000-0000-1161,35.76,Cappuccino,15:18:31,15,Friday,February,2
2025-02-21,card,ANON-0000-0000-1163,25.96,Americano,15:45:54,15,Friday,February,2
2025-02-21,card,ANON-0000-0000-1163,25.96,Americano,15:46:48,15,Friday,February,2
2025-02-21,card,ANON-0000-0000-1203,25.96,Americano,15:52:48,15,Friday,February,2
2025-02-21,card,ANON-0000-0000-1239,35.76,Cocoa,16:10:06,16,Friday,February,2
2025-02-21,card,ANON-0000-0000-1191,35.76,Latte,16:46:58,16,Friday,February,2
2025-02-21,card,ANON-0000-0000-1165,35.76,Hot Chocolate,16:48:58,16,Friday,February,2
2025-02-21,card,ANON-0000-0000-1165,35.76,Latte,16:50:13,16,Friday,February,2
2025-02-21,card,ANON-0000-0000-1178,35.76,Cocoa,19:08:18,19,Friday,February,2
2025-02-21,card,ANON-0000-0000-1178,35.76,Cocoa,19:09:09,19,Friday,February,2
2025-02-21,card,ANON-0000-0000-1184,35.76,Cappuccino,19:59:24,19,Friday,February,2
2025-02-22,card,ANON-0000-0000-1240,35.76,Hot Chocolate,10:52:18,10,Saturday,February,2
2025-02-22,card,ANON-0000-0000-1241,25.96,Americano,11:28:30,11,Saturday,February,2
2025-02-22,card,ANON-0000-0000-1190,25.96,Americano,11:41:12,11,Saturday,February,2
2025-02-22,card,ANON-0000-0000-0095,21.06,Espresso,12:59:41,12,Saturday,February,2
2025-02-22,card,ANON-0000-0000-1162,30.86,Americano with Milk,15:03:03,15,Saturday,February,2
2025-02-23,card,ANON-0000-0000-1156,30.86,Americano with Milk,10:33:11,10,Sunday,February,2
2025-02-23,card,ANON-0000-0000-1163,30.86,Americano with Milk,12:52:26,12,Sunday,February,2
2025-02-23,card,ANON-0000-0000-1163,30.86,Americano with Milk,12:54:06,12,Sunday,February,2
2025-02-23,card,ANON-0000-0000-1242,35.76,Cappuccino,13:50:21,13,Sunday,February,2
2025-02-23,card,ANON-0000-0000-1156,35.76,Cocoa,14:02:03,14,Sunday,February,2
2025-02-23,card,ANON-0000-0000-1243,25.96,Americano,17:27:44,17,Sunday,February,2
2025-02-24,card,ANON-0000-0000-1220,30.86,Americano with Milk,09:14:53,9,Monday,February,2
2025-02-24,card,ANON-0000-0000-1244,35.76,Latte,09:45:10,9,Monday,February,2
2025-02-24,card,ANON-0000-0000-1163,25.96,Americano,10:02:48,10,Monday,February,2
2025-02-24,card,ANON-0000-0000-1245,30.86,Americano with Milk,10:09:12,10,Monday,February,2
2025-02-24,card,ANON-0000-0000-1245,30.86,Americano with Milk,10:10:21,10,Monday,February,2
2025-02-24,card,ANON-0000-0000-1244,35.76,Cocoa,10:47:47,10,Monday,February,2
2025-02-24,card,ANON-0000-0000-1191,35.76,Latte,12:58:41,12,Monday,February,2
2025-02-24,card,ANON-0000-0000-1191,35.76,Cocoa,13:00:01,13,Monday,February,2
2025-02-24,card,ANON-0000-0000-1163,30.86,Americano with Milk,15:40:01,15,Monday,February,2
2025-02-24,card,ANON-0000-0000-1246,35.76,Cocoa,16:00:06,16,Monday,February,2
2025-02-24,card,ANON-0000-0000-1184,35.76,Cappuccino,16:10:23,16,Monday,February,2
2025-02-24,card,ANON-0000-0000-1177,35.76,Latte,16:28:52,16,Monday,February,2
2025-02-24,card,ANON-0000-0000-1170,25.96,Americano,16:59:38,16,Monday,February,2
2025-02-24,card,ANON-0000-0000-1170,25.96,Americano,17:00:44,17,Monday,February,2
2025-02-24,card,ANON-0000-0000-1222,30.86,Americano with Milk,17:37:38,17,Monday,February,2
2025-02-24,card,ANON-0000-0000-1162,30.86,Americano with Milk,18:07:01,18,Monday,February,2
2025-02-24,card,ANON-0000-0000-1191,35.76,Latte,18:21:57,18,Monday,February,2
2025-02-24,card,ANON-0000-0000-0878,30.86,Americano with Milk,19:04:34,19,Monday,February,2
2025-02-24,card,ANON-0000-0000-1179,35.76,Hot Chocolate,19:24:10,19,Monday,February,2
2025-02-24,card,ANON-0000-0000-1247,35.76,Latte,19:24:54,19,Monday,February,2
2025-02-24,card,ANON-0000-0000-1179,35.76,Cocoa,19:26:14,19,Monday,February,2
2025-02-24,card,ANON-0000-0000-1156,35.76,Cocoa,20:14:51,20,Monday,February,2
2025-02-25,card,ANON-0000-0000-1153,30.86,Americano with Milk,08:00:39,8,Tuesday,February,2
2025-02-25,card,ANON-0000-0000-1152,25.96,Americano,08:49:21,8,Tuesday,February,2
2025-02-25,card,ANON-0000-0000-1152,30.86,Americano with Milk,08:50:14,8,Tuesday,February,2
2025-02-25,card,ANON-0000-0000-1237,21.06,Espresso,10:02:44,10,Tuesday,February,2
2025-02-25,card,ANON-0000-0000-1170,25.96,Americano,11:03:33,11,Tuesday,February,2
2025-02-25,card,ANON-0000-0000-1152,25.96,Americano,11:04:26,11,Tuesday,February,2
2025-02-25,card,ANON-0000-0000-1184,35.76,Cappuccino,12:20:41,12,Tuesday,February,2
2025-02-25,card,ANON-0000-0000-1161,35.76,Cappuccino,14:14:18,14,Tuesday,February,2
2025-02-25,card,ANON-0000-0000-0019,25.96,Americano,16:49:37,16,Tuesday,February,2
2025-02-25,card,ANON-0000-0000-0019,25.96,Americano,16:50:35,16,Tuesday,February,2
2025-02-25,card,ANON-0000-0000-1234,35.76,Cocoa,18:19:09,18,Tuesday,February,2
2025-02-25,card,ANON-0000-0000-1152,35.76,Cappuccino,19:32:40,19,Tuesday,February,2
2025-02-26,card,ANON-0000-0000-1170,25.96,Americano,08:57:37,8,Wednesday,February,2
2025-02-26,card,ANON-0000-0000-1248,30.86,Americano with Milk,10:11:27,10,Wednesday,February,2
2025-02-26,card,ANON-0000-0000-1248,30.86,Americano with Milk,10:12:25,10,Wednesday,February,2
2025-02-26,card,ANON-0000-0000-1155,35.76,Hot Chocolate,10:16:57,10,Wednesday,February,2
2025-02-26,card,ANON-0000-0000-1168,35.76,Cocoa,13:13:26,13,Wednesday,February,2
2025-02-26,card,ANON-0000-0000-1191,35.76,Latte,13:31:23,13,Wednesday,February,2
2025-02-26,card,ANON-0000-0000-1110,25.96,Americano,15:01:58,15,Wednesday,February,2
2025-02-26,card,ANON-0000-0000-1249,25.96,Americano,15:14:47,15,Wednesday,February,2
2025-02-26,card,ANON-0000-0000-1247,25.96,Cortado,15:17:24,15,Wednesday,February,2
2025-02-26,card,ANON-0000-0000-1250,35.76,Hot Chocolate,15:20:02,15,Wednesday,February,2
2025-02-26,card,ANON-0000-0000-1250,25.96,Americano,15:20:48,15,Wednesday,February,2
2025-02-26,card,ANON-0000-0000-1190,25.96,Americano,15:28:45,15,Wednesday,February,2
2025-02-26,card,ANON-0000-0000-1164,35.76,Latte,16:20:46,16,Wednesday,February,2
2025-02-26,card,ANON-0000-0000-1165,35.76,Hot Chocolate,16:55:13,16,Wednesday,February,2
2025-02-26,card,ANON-0000-0000-1191,35.76,Latte,16:55:59,16,Wednesday,February,2
2025-02-26,card,ANON-0000-0000-1166,30.86,Americano with Milk,17:22:44,17,Wednesday,February,2
2025-02-26,card,ANON-0000-0000-1163,35.76,Latte,18:11:24,18,Wednesday,February,2
2025-02-26,card,ANON-0000-0000-1163,35.76,Cappuccino,18:13:50,18,Wednesday,February,2
2025-02-27,card,ANON-0000-0000-1163,35.76,Cappuccino,07:19:00,7,Thursday,February,2
2025-02-27,card,ANON-0000-0000-1161,35.76,Cappuccino,07:21:00,7,Thursday,February,2
2025-02-27,card,ANON-0000-0000-1237,21.06,Espresso,10:52:29,10,Thursday,February,2
2025-02-27,card,ANON-0000-0000-1168,35.76,Cocoa,11:08:16,11,Thursday,February,2
2025-02-27,card,ANON-0000-0000-1251,35.76,Cocoa,12:48:15,12,Thursday,February,2
2025-02-27,card,ANON-0000-0000-1252,30.86,Americano with Milk,13:29:48,13,Thursday,February,2
2025-02-27,card,ANON-0000-0000-1163,25.96,Americano,14:23:16,14,Thursday,February,2
2025-02-27,card,ANON-0000-0000-1253,35.76,Latte,14:43:19,14,Thursday,February,2
2025-02-27,card,ANON-0000-0000-1170,25.96,Americano,15:47:50,15,Thursday,February,2
2025-02-27,card,ANON-0000-0000-1170,25.96,Americano,16:28:28,16,Thursday,February,2
2025-02-27,card,ANON-0000-0000-1190,25.96,Americano,17:12:55,17,Thursday,February,2
2025-02-27,card,ANON-0000-0000-1170,25.96,Americano,17:23:10,17,Thursday,February,2
2025-02-27,card,ANON-0000-0000-1254,35.76,Latte,17:53:13,17,Thursday,February,2
2025-02-27,card,ANON-0000-0000-1208,35.76,Latte,18:17:28,18,Thursday,February,2
2025-02-27,card,ANON-0000-0000-1184,35.76,Cappuccino,18:38:40,18,Thursday,February,2
2025-02-27,card,ANON-0000-0000-1179,35.76,Cocoa,18:40:01,18,Thursday,February,2
2025-02-27,card,ANON-0000-0000-1179,35.76,Cocoa,18:40:52,18,Thursday,February,2
2025-02-27,card,ANON-0000-0000-1215,35.76,Latte,19:14:15,19,Thursday,February,2
2025-02-27,card,ANON-0000-0000-0046,35.76,Cappuccino,20:02:07,20,Thursday,February,2
2025-02-28,card,ANON-0000-0000-1163,30.86,Americano with Milk,06:52:45,6,Friday,February,2
2025-02-28,card,ANON-0000-0000-1163,30.86,Americano with Milk,06:54:59,6,Friday,February,2
2025-02-28,card,ANON-0000-0000-1161,35.76,Cappuccino,07:18:36,7,Friday,February,2
2025-02-28,card,ANON-0000-0000-1255,21.06,Espresso,08:09:57,8,Friday,February,2
2025-02-28,card,ANON-0000-0000-1162,30.86,Americano with Milk,09:02:38,9,Friday,February,2
2025-02-28,card,ANON-0000-0000-1110,25.96,Americano,14:44:28,14,Friday,February,2
2025-02-28,card,ANON-0000-0000-1110,25.96,Americano,14:45:22,14,Friday,February,2
2025-02-28,card,ANON-0000-0000-1163,25.96,Americano,14:47:52,14,Friday,February,2
2025-02-28,card,ANON-0000-0000-1191,35.76,Latte,14:52:02,14,Friday,February,2
2025-02-28,card,ANON-0000-0000-1110,25.96,Americano,15:19:18,15,Friday,February,2
2025-02-28,card,ANON-0000-0000-1156,35.76,Cocoa,16:22:27,16,Friday,February,2
2025-02-28,card,ANON-0000-0000-1170,25.96,Americano,16:30:06,16,Friday,February,2
2025-02-28,card,ANON-0000-0000-1191,35.76,Latte,17:21:00,17,Friday,February,2
2025-02-28,card,ANON-0000-0000-1256,30.86,Americano with Milk,17:31:04,17,Friday,February,2
2025-02-28,card,ANON-0000-0000-1170,25.96,Americano,17:32:16,17,Friday,February,2
2025-02-28,card,ANON-0000-0000-1190,25.96,Americano,17:33:49,17,Friday,February,2
2025-02-28,card,ANON-0000-0000-1257,35.76,Latte,18:53:49,18,Friday,February,2
2025-03-01,card,ANON-0000-0000-1184,35.76,Cappuccino,10:31:45,10,Saturday,March,3
2025-03-01,card,ANON-0000-0000-1190,25.96,Americano,11:24:04,11,Saturday,March,3
2025-03-01,card,ANON-0000-0000-1198,25.96,Americano,11:27:58,11,Saturday,March,3
2025-03-01,card,ANON-0000-0000-1254,35.76,Latte,14:43:23,14,Saturday,March,3
2025-03-01,card,ANON-0000-0000-1152,25.96,Americano,15:02:31,15,Saturday,March,3
2025-03-01,card,ANON-0000-0000-1157,30.86,Americano with Milk,15:08:20,15,Saturday,March,3
2025-03-01,card,ANON-0000-0000-1184,35.76,Cappuccino,16:42:13,16,Saturday,March,3
2025-03-01,card,ANON-0000-0000-1258,25.96,Americano,17:08:33,17,Saturday,March,3
2025-03-02,card,ANON-0000-0000-1163,35.76,Cocoa,09:58:15,9,Sunday,March,3
2025-03-02,card,ANON-0000-0000-1189,35.76,Latte,12:17:36,12,Sunday,March,3
2025-03-02,card,ANON-0000-0000-1217,30.86,Americano with Milk,13:36:19,13,Sunday,March,3
2025-03-02,card,ANON-0000-0000-1152,30.86,Americano with Milk,15:22:17,15,Sunday,March,3
2025-03-02,card,ANON-0000-0000-1152,25.96,Americano,15:23:15,15,Sunday,March,3
2025-03-02,card,ANON-0000-0000-1190,25.96,Americano,15:24:45,15,Sunday,March,3
2025-03-03,card,ANON-0000-0000-1161,35.76,Cappuccino,08:24:01,8,Monday,March,3
2025-03-03,card,ANON-0000-0000-1244,35.76,Cocoa,09:46:51,9,Monday,March,3
2025-03-03,card,ANON-0000-0000-1244,35.76,Latte,09:48:39,9,Monday,March,3
2025-03-03,card,ANON-0000-0000-1227,35.76,Hot Chocolate,10:21:24,10,Monday,March,3
2025-03-03,card,ANON-0000-0000-1259,35.76,Hot Chocolate,10:24:46,10,Monday,March,3
2025-03-03,card,ANON-0000-0000-1184,35.76,Cappuccino,12:58:08,12,Monday,March,3
2025-03-03,card,ANON-0000-0000-1191,35.76,Latte,15:11:01,15,Monday,March,3
2025-03-03,card,ANON-0000-0000-1167,25.96,Americano,15:47:58,15,Monday,March,3
2025-03-03,card,ANON-0000-0000-1196,35.76,Cocoa,16:14:50,16,Monday,March,3
2025-03-03,card,ANON-0000-0000-1191,35.76,Latte,16:16:35,16,Monday,March,3
2025-03-03,card,ANON-0000-0000-1164,35.76,Latte,16:18:27,16,Monday,March,3
2025-03-03,card,ANON-0000-0000-1158,35.76,Cappuccino,16:40:29,16,Monday,March,3
2025-03-03,card,ANON-0000-0000-1158,35.76,Cappuccino,16:42:22,16,Monday,March,3
2025-03-03,card,ANON-0000-0000-1170,25.96,Americano,16:52:11,16,Monday,March,3
2025-03-03,card,ANON-0000-0000-1256,30.86,Americano with Milk,17:28:42,17,Monday,March,3
2025-03-03,card,ANON-0000-0000-1198,25.96,Americano,17:31:22,17,Monday,March,3
